"subID","block","trial","targetImage","targetIdx","coherence","staircase","respFrame","response","accuracy","RT","flickerDuration","accuracyFactor","zlogRT"
"73",1,76," S1-15.jpg",2,0.6985,2,63,1,0,1.0244,1.0268,"0",0.243920987926458
"73",1,77," S1-15.jpg",2,0.7102,1,73,2,1,1.1435,1.146,"1",0.819342644318854
"73",1,78," S2-19.jpg",1,0.6347,2,68,1,1,1.0893,1.0916,"1",0.56529745498642
"73",1,79," S1-15.jpg",2,0.7007,1,57,2,1,0.9462,0.9488,"1",-0.171523106046841
"73",1,80," S1-15.jpg",2,0.7228,2,85,2,1,1.3227,1.3251,"1",1.58098657753279
"75",1,1," S2-19.jpg",1,0.7343,1,106,1,1,1.5219,1.5244,"1",-0.0716138458874441
"75",1,2," S1-15.jpg",2,0.5843,2,83,1,0,1.3393,1.3415,"0",-0.448147278630432
"75",1,3," S2-19.jpg",1,0.6964,1,112,1,1,1.7263,1.7292,"1",0.299641476316742
"75",1,4," S1-15.jpg",2,0.6648,2,106,1,0,1.6831,1.6858,"0",0.224981239568556
"75",1,5," S2-19.jpg",1,0.6594,1,113,2,0,1.7382,1.742,"0",0.319879515515523
"75",1,6," S1-15.jpg",2,0.7094,2,123,2,1,1.8932,1.8962,"1",0.571520796804994
"75",1,7," S2-19.jpg",1,0.7418,1,75,1,1,1.2103,1.2125,"1",-0.746513046848708
"75",1,8," S2-19.jpg",1,0.5843,2,79,2,0,1.2297,1.232,"0",-0.69966609003505
"75",1,9," S1-15.jpg",2,0.7343,1,50,2,1,0.8611,0.8634,"1",-1.74936388738082
"75",1,10," S2-19.jpg",1,0.6648,2,59,1,1,0.992,0.9943,"1",-1.33247047635632
"75",1,11," S2-19.jpg",1,0.7128,1,119,2,0,1.8765,1.8787,"0",0.54541885291677
"75",1,12," S1-15.jpg",2,0.6971,2,182,2,1,2.7869,2.7889,"1",1.7106188090283
"75",1,13," S2-19.jpg",1,0.7784,1,122,1,1,1.8636,1.8659,"1",0.525096754635933
"75",1,14," S2-19.jpg",1,0.6434,2,193,1,1,2.8951,2.8973,"1",1.82283069542416
"75",1,15," S1-15.jpg",2,0.6964,1,92,2,1,1.4417,1.4441,"1",-0.231099330064801
"75",1,16," S1-15.jpg",2,0.6836,2,77,2,1,1.2358,1.2378,"1",-0.685088489562391
"75",1,17," S2-19.jpg",1,0.7559,1,76,1,1,1.2349,1.2372,"1",-0.687234752086828
"75",1,18," S2-19.jpg",1,0.6208,2,126,1,1,1.9469,1.9492,"1",0.653919502955505
"75",1,19," S2-19.jpg",1,0.7339,1,70,2,0,1.161,1.1633,"0",-0.869026373142863
"75",1,20," S1-15.jpg",2,0.6693,2,98,2,1,1.5333,1.5353,"1",-0.0496287911825901
"75",1,21," S2-19.jpg",1,0.7833,1,44,1,1,0.7992,0.8015,"1",-1.96913254301227
"75",1,22," S1-15.jpg",2,0.6544,2,54,2,1,0.9129,0.9152,"1",-1.57727217840648
"75",1,23," S2-19.jpg",1,0.7647,1,0,NA,0,NA,3.5702,"0",NA
"75",1,24," S1-15.jpg",2,0.6394,2,76,2,1,1.2293,1.2316,"1",-0.700624523116493
"75",1,25," S2-19.jpg",1,0.8067,1,64,1,1,1.0771,1.0794,"1",-1.09000301161902
"75",1,26," S2-19.jpg",1,0.5978,2,62,2,0,1.0387,1.0409,"0",-1.19694903283056
"75",1,27," S2-19.jpg",1,0.7908,1,152,1,1,2.3132,2.3158,"1",1.16178788751822
"75",1,28," S1-15.jpg",2,0.6247,2,121,2,1,1.8613,1.8636,"1",0.521458663264484
"75",1,29," S2-19.jpg",1,0.7753,1,83,1,1,1.3325,1.3347,"1",-0.463142961038865
"75",1,30," S1-15.jpg",2,0.6104,2,103,2,1,1.6123,1.6146,"1",0.0983758237929241
"75",1,31," S1-15.jpg",2,0.6594,1,147,2,1,2.2393,2.2417,"1",1.06613612793055
"75",1,32," S1-15.jpg",2,0.5968,2,169,1,0,2.535,2.5373,"0",1.43152742380242
"75",1,33," S1-15.jpg",2,0.6263,1,184,2,1,2.7813,2.7833,"1",1.70469319067855
"75",1,34," S1-15.jpg",2,0.6291,2,85,2,1,1.3618,1.3641,"1",-0.399066411214822
"75",1,35," S1-15.jpg",2,0.5981,1,164,2,1,2.4717,2.4738,"1",1.35703096799861
"75",1,36," S1-15.jpg",2,0.6166,2,103,2,1,1.621,1.6231,"1",0.11422966951139
"75",1,37," S2-19.jpg",1,0.7604,1,124,1,1,1.9468,1.9491,"1",0.653768182429592
"75",1,38," S1-15.jpg",2,0.6046,2,152,1,0,2.3135,2.3155,"0",1.16216992875654
"75",1,39," S1-15.jpg",2,0.5751,1,159,2,1,2.3376,2.3396,"1",1.19269984278672
"75",1,40," S1-15.jpg",2,0.6312,2,177,2,1,2.6644,2.6667,"1",1.57819397001434
"75",1,41," S1-15.jpg",2,0.5562,1,107,2,1,1.6269,1.6291,"1",0.124932783955556
"75",1,42," S2-19.jpg",1,0.6521,2,118,1,1,1.8019,1.8043,"1",0.425910088821815
"75",1,43," S2-19.jpg",1,0.7466,1,93,1,1,1.4473,1.4492,"1",-0.219678402998211
"75",1,44," S2-19.jpg",1,0.6342,2,167,1,1,2.5238,2.5261,"1",1.41848280022341
"75",1,45," S1-15.jpg",2,0.541,1,149,1,0,2.2528,2.2552,"0",1.08384316878778
"75",1,46," S2-19.jpg",1,0.6164,2,177,1,1,2.6147,2.617,"1",1.5227225018632
"75",1,47," S1-15.jpg",2,0.5732,1,102,2,1,1.5924,1.5948,"1",0.0617884188367555
"75",1,48," S2-19.jpg",1,0.5991,2,127,1,1,1.9477,1.9497,"1",0.655129787431256
"75",1,49," S2-19.jpg",1,0.7337,1,82,1,1,1.3156,1.3177,"1",-0.500745619372334
"75",1,50," S1-15.jpg",2,0.6199,2,65,2,1,1.0863,1.0886,"1",-1.06494688419338
"75",1,51," S2-19.jpg",1,0.7219,1,139,1,1,2.1424,2.1445,"1",0.935815765157259
"75",1,52," S1-15.jpg",2,0.6093,2,138,2,1,2.0915,2.0935,"1",0.864979045876192
"75",1,53," S1-15.jpg",2,0.5568,1,83,2,1,1.3781,1.3805,"1",-0.364013963941255
"75",1,54," S2-19.jpg",1,0.583,2,162,1,1,2.4354,2.4374,"1",1.31344467161085
"75",1,55," S1-15.jpg",2,0.543,1,72,2,1,1.1511,1.1534,"1",-0.894254880954494
"75",1,56," S1-15.jpg",2,0.5993,2,57,2,1,0.9846,0.9867,"1",-1.35452894131851
"75",1,57," S1-15.jpg",2,0.5317,1,82,2,1,1.3388,1.3412,"1",-0.449247306147079
"75",1,58," S1-15.jpg",2,0.5899,2,73,2,1,1.1826,1.1848,"1",-0.814720989209219
"75",1,59," S2-19.jpg",1,0.7111,1,63,1,1,1.0485,1.0505,"1",-1.16928436053266
"75",1,60," S1-15.jpg",2,0.5813,2,67,2,1,1.0742,1.0765,"1",-1.0979455187388
"75",1,61," S1-15.jpg",2,0.5222,1,96,2,1,1.5036,1.5056,"1",-0.107252357482702
"75",1,62," S1-15.jpg",2,0.5732,2,70,1,0,1.1659,1.1682,"0",-0.856619014629669
"75",1,63," S2-19.jpg",1,0.7011,1,78,1,1,1.2625,1.2645,"1",-0.622117062128472
"75",1,64," S1-15.jpg",2,0.5914,2,47,2,1,0.8172,0.8195,"1",-1.90351772248493
"75",1,65," S2-19.jpg",1,0.692,1,65,1,1,1.0841,1.0864,"1",-1.07091920843549
"75",1,66," S2-19.jpg",1,0.568,2,87,1,1,1.4018,1.4038,"1",-0.313780858891892
"75",1,67," S2-19.jpg",1,0.6835,1,84,1,1,1.3335,1.3358,"1",-0.460932920681578
"75",1,68," S1-15.jpg",2,0.5834,2,49,2,1,0.842,0.8443,"1",-1.81544414931835
"75",1,69," S2-19.jpg",1,0.6756,1,96,1,1,1.5246,1.5269,"1",-0.066392012334555
"75",1,70," S2-19.jpg",1,0.5541,2,100,2,0,1.5488,1.5511,"0",-0.019997610064461
"75",1,71," S2-19.jpg",1,0.6682,1,103,1,1,1.6293,1.6316,"1",0.129275491442671
"75",1,72," S2-19.jpg",1,0.5851,2,89,1,1,1.4182,1.4205,"1",-0.279515130746394
"75",1,73," S2-19.jpg",1,0.6612,1,161,2,0,2.4167,2.419,"0",1.29073690913069
"75",1,74," S2-19.jpg",1,0.5717,2,119,1,1,1.8648,1.8671,"1",0.526993107233182
"75",1,75," S2-19.jpg",1,0.6769,1,88,1,1,1.4135,1.4157,"1",-0.289294511265418
"75",1,76," S1-15.jpg",2,0.5759,2,64,2,1,1.0245,1.0267,"1",-1.23750121244684
"75",1,77," S1-15.jpg",2,0.5142,1,161,2,1,2.4171,2.4194,"1",1.2912244731449
"75",1,78," S1-15.jpg",2,0.5687,2,191,1,0,2.8487,2.8507,"0",1.77523272358387
"75",1,79," S2-19.jpg",1,0.6699,1,139,1,1,2.1335,2.1358,"1",0.923552011364612
"75",1,80," S1-15.jpg",2,0.5851,2,64,2,1,1.0657,1.068,"1",-1.12134940938138
"76",1,1," S4-20.jpg",2,0.7343,1,0,NA,0,NA,3.4085,"0",NA
"76",1,2," S4-20.jpg",2,0.5843,2,79,2,1,1.2369,1.24,"1",-1.19368575837564
"76",1,3," S3-12.jpg",1,0.7343,1,97,1,1,1.5009,1.5045,"1",-0.515710257813488
"76",1,4," S3-12.jpg",1,0.5843,2,85,1,1,1.3188,1.3216,"1",-0.968996128289183
"76",1,5," S4-20.jpg",2,0.8148,1,60,2,1,0.9509,0.9536,"1",-2.115219167525
"76",1,6," S3-12.jpg",1,0.5464,2,80,2,0,1.2221,1.2262,"0",-1.23587179246491
"76",1,7," S4-20.jpg",2,0.7934,1,75,2,1,1.1683,1.1714,"1",-1.39364937985078
"76",1,8," S4-20.jpg",2,0.5464,2,105,2,1,1.5793,1.5817,"1",-0.33727066366339
"76",1,9," S4-20.jpg",2,0.7708,1,72,2,1,1.1533,1.1557,"1",-1.43893602777157
"76",1,10," S3-12.jpg",1,0.6335,2,55,1,1,0.8878,0.8901,"1",-2.35584892265871
"76",1,11," S3-12.jpg",1,0.6964,1,72,1,1,1.1261,1.1282,"1",-1.52257895892764
"76",1,12," S3-12.jpg",1,0.608,2,55,1,1,0.9116,0.9136,"1",-2.26313716023273
"76",1,13," S4-20.jpg",2,0.7478,1,78,2,1,1.2054,1.2077,"1",-1.2840914756375
"76",1,14," S4-20.jpg",2,0.5094,2,75,1,0,1.1696,1.1723,"0",-1.38975195513848
"76",1,15," S4-20.jpg",2,0.7253,1,81,2,1,1.24,1.2423,"1",-1.18491345352014
